Year,Month,Day,Hour,Week,Tapioca Pearls (Boba),Lychee Jelly,Aloe Vera Bits,Grass Jelly,Fresh Milk,Red Beans,Cups (Regular),Straws (Regular),Straws (Jumbo),Napkins (Regular),To-Go Bags (Small),Lids (Dome),Lids (Flat),Condiment Station Supplies,Taro,Matcha,Brown Sugar,Black Sugar,Strawberry Milk Cream,Mango Milk Cream,Sago,Crystal Jelly,Jasmine Green Tea Leaves,Passion Fruit Tea Leaves,Oolong Tea Leaves
2024,6,18,3,3,9,6,1,6,11,3,29,20,9,29,29,1,28,20,3,4,6,7,1,2,2,2,3,3,1
2024,6,18,4,3,9,12,6,6,11,6,40,31,9,40,40,1,39,23,6,7,3,7,1,2,2,2,3,6,6
2024,6,18,5,3,9,4,4,6,12,1,34,25,9,34,34,5,29,23,5,3,4,8,5,4,4,4,1,2,4
2024,6,18,6,3,4,12,2,2,16,6,33,29,4,33,33,2,31,20,2,12,2,8,2,4,4,4,1,6,2
2024,6,18,7,3,6,6,2,1,14,3,29,23,6,29,29,4,25,16,1,5,5,3,4,6,6,6,2,3,2
2024,6,18,8,3,3,4,1,3,14,5,29,26,3,29,29,4,25,18,1,8,2,6,4,6,6,6,2,2,1
2024,6,18,9,3,7,4,2,2,16,5,33,26,7,33,33,3,30,21,3,9,4,6,3,4,4,4,4,2,2
2024,6,18,10,3,5,4,2,6,18,5,39,34,5,39,39,6,33,26,2,9,3,10,6,6,6,6,3,2,2
2024,6,18,11,3,9,2,2,3,12,1,27,18,9,27,27,5,22,20,5,3,4,5,5,3,3,3,1,1,2
2024,6,19,0,3,6,2,4,4,10,3,32,26,6,32,32,2,30,19,5,7,1,8,2,2,2,2,6,1,4
2024,6,19,1,3,8,12,3,4,19,4,45,37,8,45,45,3,42,25,2,10,6,10,3,6,6,6,5,6,3
2024,6,19,2,3,10,6,4,4,14,2,33,23,10,33,33,1,32,23,5,8,5,10,1,2,2,2,1,3,4
2024,6,19,3,3,4,4,4,5,17,5,39,35,4,39,39,6,33,23,1,8,3,8,6,4,4,4,6,2,4
2024,6,19,4,3,5,10,2,4,14,3,34,29,5,34,34,6,28,21,3,6,2,7,6,3,3,3,3,5,2
2024,6,19,5,3,7,6,2,4,17,2,35,28,7,35,35,6,29,22,1,5,6,7,6,5,5,5,3,3,2
2024,6,19,6,3,9,12,5,6,15,3,45,36,9,45,45,3,42,25,4,7,5,10,3,3,3,3,6,6,5
2024,6,19,7,3,7,8,3,3,13,4,36,29,7,36,36,5,31,22,6,7,1,6,5,1,1,1,6,4,3
2024,6,19,8,3,2,10,6,6,10,5,34,32,2,34,34,2,32,17,1,7,1,8,2,1,1,1,5,5,6
2024,6,19,9,3,6,8,3,6,17,2,36,30,6,36,36,6,30,25,2,7,4,11,6,1,1,1,3,4,3
2024,6,19,10,3,11,4,4,1,16,1,35,24,11,35,35,5,30,22,5,5,6,5,5,2,2,2,5,2,4
2024,6,19,11,3,11,10,4,5,14,2,39,28,11,39,39,5,34,24,5,3,6,6,5,4,4,4,2,5,4
2024,6,20,0,3,12,4,1,2,17,5,33,21,12,33,33,3,30,25,6,8,6,5,3,4,4,4,1,2,1
2024,6,20,1,3,6,8,3,3,13,5,33,27,6,33,33,2,31,17,1,6,5,4,2,4,4,4,5,4,3
2024,6,20,2,3,7,6,5,6,13,2,37,30,7,37,37,2,35,22,3,7,4,11,2,3,3,3,4,3,5
2024,6,20,3,3,7,6,3,2,16,6,33,26,7,33,33,4,29,24,6,11,1,7,4,1,1,1,2,3,3
2024,6,20,4,3,7,12,6,4,15,6,41,34,7,41,41,3,38,21,2,7,5,5,3,4,4,4,4,6,6
2024,6,20,5,3,6,10,3,6,18,4,35,29,6,35,35,6,29,25,1,7,5,9,6,1,1,1,1,5,3
2024,6,20,6,3,5,12,3,2,14,5,34,29,5,34,34,5,29,18,2,6,3,3,5,6,6,6,1,6,3
2024,6,20,7,3,5,4,1,4,9,2,26,21,5,26,26,3,23,17,4,5,1,7,3,2,2,2,4,2,1
2024,6,20,8,3,11,12,1,1,19,5,42,31,11,42,42,3,39,26,6,11,5,7,3,6,6,6,3,6,1
2024,6,20,9,3,3,10,2,2,10,2,29,26,3,29,29,4,25,13,1,4,2,4,4,5,5,5,4,5,2
2024,6,20,10,3,7,10,6,4,9,2,36,29,7,36,36,5,31,19,6,3,1,5,5,5,5,5,1,5,6
2024,6,20,11,3,4,8,5,2,16,6,35,31,4,35,35,4,31,20,2,10,2,6,4,5,5,5,1,4,5
2024,6,21,0,3,7,2,5,2,19,6,37,30,7,37,37,5,32,26,5,12,2,8,5,4,4,4,1,1,5
2024,6,21,1,3,6,10,4,6,12,1,40,34,6,40,40,4,36,20,2,4,4,9,4,6,6,6,5,5,4
2024,6,21,2,3,11,12,6,5,14,2,44,33,11,44,44,4,40,24,5,4,6,7,4,4,4,4,4,6,6
2024,6,21,3,3,11,2,6,6,16,4,45,34,11,45,45,1,44,28,6,10,5,12,1,6,6,6,4,1,6
2024,6,21,4,3,7,4,2,6,13,6,34,27,7,34,34,3,31,23,4,7,3,7,3,1,1,1,6,2,2
2024,6,21,5,3,8,2,6,3,20,5,39,31,8,39,39,5,34,26,3,10,5,8,5,4,4,4,2,1,6
2024,6,21,6,3,5,6,4,1,12,2,30,25,5,30,30,3,27,14,1,5,4,4,3,4,4,4,5,3,4
2024,6,21,7,3,8,10,4,2,18,3,33,25,8,33,33,6,27,22,2,6,6,5,6,1,1,1,1,5,4
2024,6,21,8,3,5,4,5,5,16,6,38,33,5,38,38,5,33,22,1,7,4,6,5,4,4,4,5,2,5
2024,6,21,9,3,5,4,3,5,13,4,29,24,5,29,29,2,27,21,3,9,2,10,2,1,1,1,2,2,3
2024,6,21,10,3,6,6,6,6,13,1,37,31,6,37,37,6,31,24,5,6,1,11,6,1,1,1,3,3,6
2024,6,21,11,3,4,10,1,5,11,2,34,30,4,34,34,4,30,19,3,6,1,9,4,4,4,4,5,5,1
2024,6,22,0,4,6,6,1,3,9,1,27,21,6,27,27,4,23,15,3,2,3,4,4,3,3,3,5,3,1
2024,6,22,1,4,7,6,1,2,18,5,40,33,7,40,40,6,34,25,5,10,2,7,6,5,5,5,6,3,1
2024,6,22,2,4,8,10,3,4,15,6,33,25,8,33,33,4,29,23,4,7,4,5,4,1,1,1,1,5,3
2024,6,22,3,4,7,2,4,5,20,4,38,31,7,38,38,6,32,26,1,8,6,9,6,4,4,4,3,1,4
2024,6,22,4,4,6,10,1,3,13,1,33,27,6,33,33,6,27,17,1,2,5,4,6,5,5,5,5,5,1
2024,6,22,5,4,5,2,3,6,12,5,29,24,5,29,29,1,28,20,2,8,3,9,1,3,3,3,2,1,3
2024,6,22,6,4,8,8,6,4,11,4,37,29,8,37,37,2,35,20,5,6,3,6,2,6,6,6,1,4,6
2024,6,22,7,4,4,2,6,1,11,2,32,28,4,32,32,3,29,15,3,7,1,6,3,4,4,4,6,1,6
2024,6,22,8,4,3,4,6,2,10,6,30,27,3,30,30,1,29,14,2,8,1,4,1,3,3,3,5,2,6
2024,6,22,9,4,8,6,4,4,9,2,33,25,8,33,33,3,30,19,6,4,2,6,3,1,1,1,6,3,4
2024,6,22,10,4,5,6,4,4,11,2,30,25,5,30,30,2,28,19,4,8,1,10,2,3,3,3,1,3,4
2024,6,22,11,4,8,4,4,5,10,1,33,25,8,33,33,2,31,19,4,4,4,8,2,4,4,4,4,2,4
2024,6,23,0,4,3,8,6,6,18,6,43,40,3,43,43,6,37,25,1,10,2,10,6,2,2,2,6,4,6
2024,6,23,1,4,2,6,6,4,13,4,32,30,2,32,32,5,27,18,1,7,1,7,5,2,2,2,3,3,6
2024,6,23,2,4,5,8,2,3,10,4,35,30,5,35,35,3,32,17,4,6,1,5,3,6,6,6,6,4,2
2024,6,23,3,4,6,2,2,3,20,5,34,28,6,34,34,6,28,24,1,9,5,7,6,6,6,6,1,1,2
2024,6,23,4,4,7,12,2,1,14,4,31,24,7,31,31,1,30,17,2,8,5,5,1,3,3,3,3,6,2
2024,6,23,5,4,5,12,4,4,7,2,32,27,5,32,32,2,30,15,4,4,1,6,2,4,4,4,3,6,4
2024,6,23,6,4,5,8,3,6,8,2,28,23,5,28,28,1,27,16,2,4,3,8,1,3,3,3,2,4,3
2024,6,23,7,4,6,4,4,1,11,1,28,22,6,28,28,2,26,16,4,7,2,7,2,4,4,4,2,2,4
2024,6,23,8,4,3,6,4,6,11,4,31,28,3,31,31,2,29,19,2,8,1,10,2,3,3,3,2,3,4
2024,6,23,9,4,6,8,4,1,16,3,34,28,6,34,34,3,31,19,2,9,4,7,3,5,5,5,2,4,4
2024,6,23,10,4,5,2,2,6,13,3,31,26,5,31,31,6,25,21,2,4,3,7,6,6,6,6,1,1,2
2024,6,23,11,4,5,8,1,4,15,6,33,28,5,33,33,1,32,20,1,10,4,8,1,2,2,2,6,4,1
2024,6,24,0,4,10,12,4,5,10,2,35,25,10,35,35,2,33,21,6,4,4,7,2,3,3,3,1,6,4
2024,6,24,1,4,5,8,3,6,17,5,41,36,5,41,41,5,36,27,4,11,1,12,5,2,2,2,5,4,3
2024,6,24,2,4,5,12,5,4,17,6,43,38,5,43,43,5,38,25,4,11,1,9,5,5,5,5,2,6,5
2024,6,24,3,4,8,8,4,3,17,3,40,32,8,40,40,6,34,25,5,8,3,8,6,6,6,6,1,4,4
2024,6,24,4,4,4,4,2,6,15,1,29,25,4,29,29,5,24,22,1,7,3,12,5,2,2,2,1,2,2
2024,6,24,5,4,8,6,4,5,12,1,34,26,8,34,34,4,30,19,2,2,6,6,4,4,4,4,4,3,4
2024,6,24,6,4,9,12,3,4,16,4,42,33,9,42,42,2,40,25,5,10,4,10,2,5,5,5,3,6,3
2024,6,24,7,4,6,6,4,6,12,2,39,33,6,39,39,2,37,20,2,6,4,10,2,6,6,6,6,3,4
2024,6,24,8,4,8,4,4,2,13,2,38,30,8,38,38,3,35,20,5,7,3,7,3,6,6,6,6,2,4
2024,6,24,9,4,5,4,2,2,13,4,30,25,5,30,30,5,25,17,2,5,3,3,5,5,5,5,4,2,2
2024,6,24,10,4,8,12,3,2,21,6,41,33,8,41,41,5,36,26,3,11,5,7,5,5,5,5,1,6,3
2024,6,24,11,4,8,2,6,2,11,2,36,28,8,36,36,4,32,17,4,3,4,3,4,6,6,6,6,1,6
2024,6,25,0,4,9,12,2,6,12,1,35,26,9,35,35,1,34,23,5,7,4,12,1,2,2,2,2,6,2
2024,6,25,1,4,7,8,1,3,17,6,40,33,7,40,40,4,36,25,5,11,2,8,4,6,6,6,4,4,1
2024,6,25,2,4,5,8,3,4,15,5,36,31,5,36,36,4,32,23,4,10,1,9,4,1,1,1,5,4,3
2024,6,25,3,4,8,6,6,4,17,5,41,33,8,41,41,2,39,25,4,11,4,10,2,3,3,3,4,3,6
2024,6,25,4,4,10,2,2,2,13,2,28,18,10,28,28,1,27,19,4,6,6,6,1,5,5,5,1,1,2
2024,6,25,5,4,8,2,2,3,15,4,29,21,8,29,29,4,25,20,2,5,6,4,4,3,3,3,3,1,2
2024,6,25,6,4,7,10,1,1,18,6,36,29,7,36,36,6,30,21,2,7,5,2,6,4,4,4,5,5,1
2024,6,25,7,4,7,8,4,3,16,5,33,26,7,33,33,3,30,21,2,8,5,6,3,1,1,1,3,4,4
2024,6,25,8,4,8,8,3,1,11,3,31,23,8,31,31,2,29,18,6,7,2,5,2,4,4,4,2,4,3
2024,6,25,9,4,2,6,2,1,5,1,18,16,2,18,18,2,16,7,1,2,1,2,2,4,4,4,2,3,2
2024,6,25,10,4,10,2,3,4,17,5,36,26,10,36,36,5,31,26,5,7,5,6,5,1,1,1,5,1,3
2024,6,25,11,4,9,10,6,2,15,4,37,28,9,37,37,4,33,20,3,5,6,3,4,5,5,5,1,5,6
2024,6,26,0,4,5,4,5,2,13,3,32,27,5,32,32,3,29,19,4,9,1,8,3,5,5,5,1,2,5
2024,6,26,1,4,10,12,2,6,17,4,45,35,10,45,45,3,42,29,6,10,4,12,3,6,6,6,2,6,2
2024,6,26,2,4,9,12,2,6,10,2,35,26,9,35,35,4,31,22,6,3,3,7,4,1,1,1,4,6,2
2024,6,26,3,4,5,6,4,6,12,5,33,28,5,33,33,1,32,21,3,9,2,10,1,2,2,2,3,3,4
2024,6,26,4,4,2,12,1,2,10,1,29,27,2,29,29,5,24,13,1,4,1,5,5,6,6,6,3,6,1
2024,6,26,5,4,7,8,3,5,11,2,33,26,7,33,33,2,31,17,1,3,6,6,2,6,6,6,3,4,3
2024,6,26,6,4,9,4,6,5,15,2,38,29,9,38,38,4,34,23,3,5,6,8,4,5,5,5,2,2,6
2024,6,26,7,4,6,10,4,3,14,6,33,27,6,33,33,2,31,19,2,8,4,5,2,2,2,2,3,5,4
2024,6,26,8,4,5,4,5,6,11,4,36,31,5,36,36,2,34,20,3,7,2,9,2,5,5,5,4,2,5
2024,6,26,9,4,6,12,5,3,13,6,36,30,6,36,36,5,31,21,5,7,1,4,5,1,1,1,3,6,5
2024,6,26,10,4,12,10,1,5,20,3,43,31,12,43,43,5,38,31,6,9,6,11,5,2,2,2,4,5,1
2024,6,26,11,4,3,6,3,5,8,4,27,24,3,27,27,1,26,15,2,6,1,7,1,1,1,1,5,3,3
2024,6,27,0,4,4,12,6,3,10,1,33,29,4,33,33,5,28,14,1,2,3,4,5,6,6,6,1,6,6
2024,6,27,1,4,8,4,5,4,17,3,39,31,8,39,39,4,35,25,4,9,4,10,4,1,1,1,6,2,5
2024,6,27,2,4,11,2,2,4,13,1,33,22,11,33,33,2,31,23,6,6,5,9,2,1,1,1,6,1,2
2024,6,27,3,4,8,10,1,4,6,1,32,24,8,32,32,2,30,16,6,2,2,5,2,4,4,4,6,5,1
2024,6,27,4,4,6,4,6,1,14,4,31,25,6,31,31,6,25,20,5,7,1,4,6,1,1,1,2,2,6
2024,6,27,5,4,4,12,6,3,11,1,39,35,4,39,39,5,34,17,3,5,1,7,5,5,5,5,5,6,6
2024,6,27,6,4,6,8,3,3,16,5,38,32,6,38,38,2,36,22,3,11,3,9,2,5,5,5,4,4,3
2024,6,27,7,4,7,6,1,3,13,3,31,24,7,31,31,2,29,17,1,5,6,5,2,5,5,5,5,3,1
2024,6,27,8,4,10,8,1,2,16,1,37,27,10,37,37,5,32,23,5,6,5,7,5,6,6,6,3,4,1
2024,6,27,9,4,5,8,2,1,14,3,31,26,5,31,31,6,25,18,3,6,2,4,6,4,4,4,3,4,2
2024,6,27,10,4,8,8,1,6,17,5,43,35,8,43,43,2,41,27,4,11,4,12,2,6,6,6,5,4,1
2024,6,27,11,4,3,2,3,2,6,1,21,18,3,21,21,2,19,10,2,3,1,4,2,1,1,1,6,1,3
2024,6,28,0,4,6,8,5,1,11,3,30,24,6,30,30,3,27,14,2,4,4,2,3,1,1,1,6,4,5
2024,6,28,1,4,6,4,5,4,16,6,30,24,6,30,30,1,29,21,1,10,5,8,1,1,1,1,1,2,5
2024,6,28,2,4,4,12,3,2,14,2,37,33,4,37,37,4,33,17,1,7,3,7,4,5,5,5,6,6,3
2024,6,28,3,4,7,2,3,1,13,3,26,19,7,26,26,1,25,16,2,7,5,5,1,1,1,1,5,1,3
2024,6,28,4,4,9,10,2,3,14,4,35,26,9,35,35,1,34,23,6,10,3,9,1,2,2,2,3,5,2
2024,6,28,5,4,7,2,2,6,7,2,28,21,7,28,28,1,27,17,4,3,3,7,1,6,6,6,2,1,2
2024,6,28,6,4,9,6,3,3,18,5,34,25,9,34,34,5,29,24,3,7,6,5,5,3,3,3,1,3,3
2024,6,28,7,4,9,2,1,4,18,5,31,22,9,31,31,3,28,25,3,9,6,8,3,2,2,2,2,1,1
2024,6,28,8,4,7,6,4,3,16,4,37,30,7,37,37,5,32,20,1,5,6,4,5,4,4,4,6,3,4
2024,6,28,9,4,12,2,5,6,16,1,40,28,12,40,40,6,34,28,6,4,6,9,6,2,2,2,4,1,5
2024,6,28,10,4,8,6,2,3,18,5,34,26,8,34,34,3,31,24,3,10,5,8,3,3,3,3,2,3,2
2024,6,28,11,4,5,10,1,5,10,1,32,27,5,32,32,3,29,19,4,6,1,10,3,2,2,2,5,5,1
2024,6,29,0,5,9,12,1,5,12,5,39,30,9,39,39,2,37,23,6,7,3,7,2,3,3,3,6,6,1
2024,6,29,1,5,5,4,3,6,17,3,37,32,5,37,37,4,33,24,1,9,4,12,4,5,5,5,3,2,3
2024,6,29,2,5,8,10,1,2,12,4,36,28,8,36,36,3,33,19,5,6,3,4,3,6,6,6,5,5,1
2024,6,29,3,5,7,12,2,3,9,1,38,31,7,38,38,5,33,18,6,3,1,5,5,6,6,6,6,6,2
2024,6,29,4,5,5,2,1,2,11,3,25,20,5,25,25,2,23,15,2,6,3,5,2,5,5,5,3,1,1
2024,6,29,5,5,3,12,1,3,6,2,25,22,3,25,25,2,23,11,2,3,1,4,2,2,2,2,5,6,1
2024,6,29,6,5,10,4,5,3,15,6,36,26,10,36,36,1,35,23,5,9,5,6,1,5,5,5,1,2,5
2024,6,29,7,5,12,2,2,1,21,6,39,27,12,39,39,3,36,28,6,12,6,7,3,4,4,4,4,1,2
2024,6,29,8,5,3,4,2,6,12,4,27,24,3,27,27,6,21,20,2,5,1,7,6,2,2,2,1,2,2
2024,6,29,9,5,7,12,6,5,7,1,34,27,7,34,34,2,32,17,5,3,2,7,2,2,2,2,3,6,6
2024,6,29,10,5,8,10,2,3,14,5,33,25,8,33,33,5,28,22,5,6,3,4,5,1,1,1,3,5,2
2024,6,29,11,5,5,6,3,6,13,5,33,28,5,33,33,3,30,20,1,6,4,7,3,3,3,3,4,3,3
2024,6,30,0,5,7,4,2,3,15,3,30,23,7,30,30,4,26,19,1,5,6,5,4,6,6,6,1,2,2
2024,6,30,1,5,10,2,2,4,14,3,36,26,10,36,36,6,30,24,6,4,4,5,6,5,5,5,4,1,2
2024,6,30,2,5,9,8,3,2,16,4,38,29,9,38,38,1,37,22,4,10,5,8,1,6,6,6,3,4,3
2024,6,30,3,5,7,10,2,2,7,2,33,26,7,33,33,1,32,15,6,5,1,5,1,5,5,5,6,5,2
2024,6,30,4,5,7,10,2,4,9,2,31,24,7,31,31,1,30,19,6,7,1,9,1,1,1,1,4,5,2
2024,6,30,5,5,3,4,2,6,13,5,33,30,3,33,33,4,29,20,1,7,2,8,4,5,5,5,4,2,2
2024,6,30,6,5,6,12,5,2,14,4,40,34,6,40,40,2,38,20,4,10,2,8,2,3,3,3,6,6,5
2024,6,30,7,5,10,6,6,1,15,1,36,26,10,36,36,4,32,22,6,7,4,7,4,3,3,3,2,3,6
2024,6,30,8,5,8,2,3,3,14,4,33,25,8,33,33,5,28,23,6,7,2,6,5,2,2,2,4,1,3
2024,6,30,9,5,8,10,5,1,12,4,32,24,8,32,32,2,30,16,3,5,5,2,2,3,3,3,3,5,5
2024,6,30,10,5,6,4,5,1,18,6,32,26,6,32,32,3,29,21,2,11,4,6,3,2,2,2,2,2,5
2024,6,30,11,5,8,8,4,2,11,3,31,23,8,31,31,2,29,19,6,7,2,6,2,1,1,1,3,4,4
2024,7,1,0,5,5,6,2,6,10,4,25,20,5,25,25,1,24,17,1,5,4,7,1,1,1,1,2,3,2
2024,7,1,1,5,4,8,4,3,15,1,34,30,4,34,34,5,29,19,1,7,3,9,5,2,2,2,5,4,4
2024,7,1,2,5,10,8,4,5,18,5,44,34,10,44,44,3,41,28,5,10,5,10,3,6,6,6,2,4,4
2024,7,1,3,5,11,4,5,5,15,3,42,31,11,42,42,4,38,25,5,5,6,7,4,5,5,5,5,2,5
2024,7,1,4,5,10,12,2,3,18,6,41,31,10,41,41,3,38,25,4,9,6,6,3,5,5,5,3,6,2
2024,7,1,5,5,6,12,6,6,13,2,43,37,6,43,43,4,39,23,4,7,2,11,4,3,3,3,5,6,6
2024,7,1,6,5,5,10,1,1,11,1,25,20,5,25,25,5,20,14,2,3,3,3,5,2,2,2,3,5,1
2024,7,1,7,5,10,2,3,4,18,2,37,27,10,37,37,5,32,26,4,7,6,9,5,4,4,4,3,1,3
2024,7,1,8,5,10,10,6,1,20,5,46,36,10,46,46,4,42,26,5,11,5,7,4,4,4,4,5,5,6
2024,7,1,9,5,10,4,4,4,14,3,35,25,10,35,35,6,29,24,6,4,4,5,6,3,3,3,2,2,4
2024,7,1,10,5,8,12,1,5,9,1,31,23,8,31,31,1,30,20,6,6,2,10,1,3,3,3,1,6,1
2024,7,1,11,5,4,4,6,3,15,5,37,33,4,37,37,2,35,20,2,11,2,9,2,4,4,4,5,2,6
2024,7,2,0,5,8,12,3,5,12,3,36,28,8,36,36,3,33,21,4,5,4,7,3,5,5,5,1,6,3
2024,7,2,1,5,8,10,4,1,15,3,41,33,8,41,41,4,37,21,5,8,3,6,4,6,6,6,5,5,4
2024,7,2,2,5,9,4,2,1,9,1,24,15,9,24,24,1,23,16,6,5,3,5,1,3,3,3,1,2,2
2024,7,2,3,5,5,6,2,3,13,5,30,25,5,30,30,3,27,18,2,7,3,5,3,4,4,4,3,3,2
2024,7,2,4,5,7,12,3,3,20,6,38,31,7,38,38,5,33,25,2,10,5,7,5,3,3,3,1,6,3
2024,7,2,5,5,7,8,1,3,16,4,40,33,7,40,40,5,35,23,4,8,3,7,5,6,6,6,6,4,1
2024,7,2,6,5,2,4,5,1,15,6,32,30,2,32,32,4,28,17,1,10,1,5,4,3,3,3,5,2,5
2024,7,2,7,5,4,8,6,2,14,3,37,33,4,37,37,5,32,17,1,6,3,5,5,5,5,5,5,4,6
2024,7,2,8,5,8,6,3,3,15,4,35,27,8,35,35,6,29,22,4,5,4,4,6,1,1,1,6,3,3
2024,7,2,9,5,6,4,6,3,15,3,42,36,6,42,42,4,38,22,4,9,2,9,4,6,6,6,6,2,6
2024,7,2,10,5,5,4,3,5,12,5,33,28,5,33,33,1,32,21,4,10,1,10,1,4,4,4,3,2,3
2024,7,2,11,5,7,2,5,1,12,4,34,27,7,34,34,1,33,18,5,9,2,6,1,6,6,6,4,1,5
2024,7,3,0,5,3,12,1,4,11,3,33,30,3,33,33,6,27,17,2,4,1,5,6,4,4,4,5,6,1
2024,7,3,1,5,7,10,1,3,12,1,32,25,7,32,32,3,29,19,4,6,3,8,3,2,2,2,5,5,1
2024,7,3,2,5,7,12,1,3,19,5,44,37,7,44,44,5,39,26,4,11,3,9,5,5,5,5,6,6,1
2024,7,3,3,5,7,10,2,1,11,2,32,25,7,32,32,4,28,15,3,3,4,2,4,4,4,4,6,5,2
2024,7,3,4,5,5,12,3,3,6,2,33,28,5,33,33,1,32,13,4,4,1,5,1,6,6,6,5,6,3
2024,7,3,5,5,8,12,5,3,11,3,32,24,8,32,32,1,31,19,5,7,3,7,1,1,1,1,1,6,5
2024,7,3,6,5,9,10,3,3,12,1,33,24,9,33,33,5,28,21,6,4,3,6,5,3,3,3,1,5,3
2024,7,3,7,5,7,10,3,6,12,5,40,33,7,40,40,3,37,22,4,6,3,7,3,5,5,5,5,5,3
2024,7,3,8,5,7,8,5,1,11,2,33,26,7,33,33,2,31,17,5,7,2,6,2,5,5,5,2,4,5
2024,7,3,9,5,8,2,4,4,9,1,29,21,8,29,29,1,28,17,4,4,4,7,1,2,2,2,5,1,4
2024,7,3,10,5,7,2,5,3,13,1,28,21,7,28,28,3,25,20,4,7,3,9,3,1,1,1,1,1,5
2024,7,3,11,5,7,12,5,2,16,3,36,29,7,36,36,6,30,21,3,6,4,5,6,1,1,1,3,6,5
2024,7,4,0,5,8,10,1,2,14,4,29,21,8,29,29,1,28,20,4,9,4,7,1,1,1,1,2,5,1
2024,7,4,1,5,7,6,2,5,11,1,31,24,7,31,31,2,29,17,1,3,6,7,2,3,3,3,6,3,2
2024,7,4,2,5,11,2,1,1,16,1,27,16,11,27,27,4,23,23,6,7,5,7,4,1,1,1,1,1,1
2024,7,4,3,5,5,10,4,3,8,1,31,26,5,31,31,2,29,14,3,4,2,6,2,2,2,2,6,5,4
2024,7,4,4,5,3,8,6,6,12,4,38,35,3,38,38,1,37,19,1,9,2,11,1,4,4,4,5,4,6
2024,7,4,5,5,6,2,6,3,16,4,36,30,6,36,36,6,30,21,2,6,4,5,6,3,3,3,5,1,6
2024,7,4,6,5,2,2,3,2,12,4,28,26,2,28,28,6,22,15,1,5,1,3,6,6,6,6,3,1,3
2024,7,4,7,5,7,2,3,3,18,5,38,31,7,38,38,2,36,23,2,11,5,9,2,5,5,5,6,1,3
2024,7,4,8,5,8,4,1,3,10,2,29,21,8,29,29,1,28,18,5,6,3,7,1,5,5,5,3,2,1
2024,7,4,9,5,6,10,6,4,8,2,33,27,6,33,33,1,32,14,2,3,4,5,1,5,5,5,3,5,6
2024,7,4,10,5,12,10,3,6,18,2,45,33,12,45,45,5,40,30,6,7,6,11,5,2,2,2,5,5,3
2024,7,4,11,5,12,8,2,1,17,4,39,27,12,39,39,4,35,24,6,7,6,4,4,3,3,3,6,4,2
2024,7,5,0,5,8,2,1,3,13,3,33,25,8,33,33,5,28,21,5,5,3,5,5,5,5,5,5,1,1
2024,7,5,1,5,7,10,3,3,14,3,37,30,7,37,37,2,35,20,3,8,4,8,2,5,5,5,4,5,3
2024,7,5,2,5,4,12,2,6,13,2,35,31,4,35,35,6,29,22,3,6,1,10,6,3,3,3,2,6,2
2024,7,5,3,5,6,2,1,4,19,4,33,27,6,33,33,6,27,25,2,9,4,9,6,3,3,3,3,1,1
2024,7,5,4,5,9,6,3,2,16,6,35,26,9,35,35,5,30,24,6,8,3,4,5,2,2,2,3,3,3
2024,7,5,5,5,12,12,6,2,16,2,44,32,12,44,44,3,41,24,6,7,6,7,3,3,3,3,5,6,6
2024,7,5,6,5,5,6,4,4,18,4,39,34,5,39,39,6,33,25,3,10,2,10,6,4,4,4,3,3,4
2024,7,5,7,5,9,12,6,1,18,6,40,31,9,40,40,1,39,23,4,12,5,7,1,2,2,2,3,6,6
2024,7,5,8,5,3,2,1,6,12,5,28,25,3,28,28,3,25,20,2,8,1,9,3,3,3,3,3,1,1
2024,7,5,9,5,9,12,3,4,13,6,33,24,9,33,33,1,32,21,4,7,5,5,1,2,2,2,1,6,3
2024,7,5,10,5,9,8,5,6,8,2,30,21,9,30,30,1,29,19,5,3,4,7,1,1,1,1,1,4,5
